,codigo,x,y,tipo,numero
19728,412350,44355387,447416030,cruces,1
19729,412350,44367339,447435765,cruces,1
19730,412350,44364448,447436289,cruces,1
19731,412350,44362411,447460937,cruces,23
19732,412400,43804270,447126422,cruces,2
19733,412400,43819545,447117598,cruces,2
19734,412400,43803570,447137122,cruces,2
19735,412400,43819545,447117598,cruces,2
19736,412400,43808210,447131602,cruces,2
19737,412400,43811939,447126839,cruces,2
19738,412400,43799127,447122161,cruces,4
19739,412400,43793628,447118117,cruces,8
19740,412400,43789373,447113985,cruces,14
19741,412400,43783786,447108558,cruces,20
19742,412500,43793628,447118117,cruces,2
19743,412500,43800312,447113187,cruces,10
19744,412500,43808317,447107219,cruces,16
19745,412500,43806445,447106986,cruces,16
19746,412500,43807267,447106498,cruces,16
19747,412500,43807200,447107280,cruces,16
19748,412600,44502274,448091093,cruces,1
19749,412600,44503849,448084091,cruces,5
19750,412600,44505605,448080507,cruces,7
19751,412600,44516439,448077602,cruces,7
19752,412700,44740782,446981796,cruces,2
19753,412700,44742097,446974860,cruces,8
19754,412900,43977670,447435732,cruces,2
19755,412900,43969828,447435465,cruces,6
19756,412900,43969828,447435465,cruces,6
19757,413000,43846413,447702950,cruces,2
19758,413000,43849473,447706958,cruces,2
19759,413000,43851456,447701788,cruces,2
19760,413000,43849982,447700933,cruces,2
19761,413000,43846578,447705549,cruces,2
19762,413000,43819643,447694314,cruces,4
19763,413000,43798015,447689954,cruces,6
19764,413000,43799576,447685072,cruces,6
19765,413100,44285104,447663677,cruces,2
19766,413100,44291385,447669901,cruces,8
19767,413100,44296208,447674679,cruces,18
19768,413100,44300443,447678875,cruces,26
19769,413100,44302644,447681056,cruces,28
19770,413100,44304867,447683259,cruces,30
19771,413300,44161879,447931504,cruces,1
19772,413300,44178363,447930170,cruces,7
19773,413300,44189371,447925209,cruces,15
19774,413300,44199415,447924447,cruces,19
19775,413400,44453255,447562930,cruces,1
19776,413400,44457725,447567435,cruces,7
19777,413600,44297463,447364524,cruces,2
19778,413600,44309242,447360350,cruces,16
19779,413800,43795496,447222186,cruces,1
19780,413800,43792138,447225458,cruces,7
19781,413800,43790558,447227001,cruces,11
19782,413800,43789298,447228298,cruces,17
19783,413800,43786887,447230660,cruces,21
19784,413800,43786542,447231046,cruces,23
19785,413800,43784170,447233417,cruces,29
19786,413800,43780185,447237402,cruces,35
19787,413900,44125472,446720998,cruces,1
19788,413900,44132330,446722470,cruces,1
19789,413900,44132537,446722472,cruces,1
19790,413900,44138609,446722693,cruces,1
19791,413900,44144199,446722761,cruces,1
19792,413900,44152714,446722817,cruces,9
19793,413900,44162706,446722849,cruces,15
19794,413900,44172384,446722876,cruces,57
19795,413900,44180723,446722856,cruces,75
19796,413900,44186618,446724363,cruces,81
19797,413900,44190983,446727257,cruces,89
19798,413900,44191010,446727248,cruces,89
19799,413900,44195203,446730300,cruces,95
19800,413900,44196927,446731571,cruces,97
19801,414000,44336195,447275313,cruces,1
19802,414000,44338314,447287845,cruces,21
19803,414300,44458801,447128785,cruces,2
19804,414500,44210836,448188696,cruces,1
19805,414710,44738608,447029099,cruces,2
19806,414710,44737703,447034477,cruces,6
19807,414710,44735625,447038119,cruces,10
19808,414710,44736154,447039507,cruces,12
19809,414800,44183558,447250493,cruces,2
19810,414800,44184243,447263930,cruces,2
19811,414800,44183331,447246476,cruces,4
19812,414800,44198049,447245656,cruces,26
19813,414800,44200583,447253836,cruces,26
19814,414800,44194804,447249229,cruces,26
19815,414850,44172476,447276453,cruces,7
19816,414850,44173414,447287455,cruces,7
19817,414850,44171584,447264928,cruces,15
19818,414850,44170365,447251556,cruces,23
19819,415000,44517690,447626492,cruces,1
19820,416100,44130467,447451261,cruces,1
19821,416100,44144039,447451395,cruces,9
19822,416100,44153021,447451485,cruces,17
19823,416100,44166218,447451616,cruces,27
19824,416300,43998948,447792675,cruces,1
19825,416300,43984194,447787950,cruces,11
19826,416300,43977321,447785783,cruces,17
19827,416300,43972191,447784154,cruces,21
19828,416300,43968404,447782914,cruces,23
19829,416300,43956696,447779206,cruces,33
19830,416300,43956696,447779206,cruces,33
19831,416500,44324190,447216985,cruces,14
19832,416500,44336213,447210798,cruces,30
19833,416600,44050689,447853668,cruces,1
19834,416600,44067586,447851867,cruces,23
19835,416600,44072126,447851361,cruces,31
19836,416600,44076602,447850862,cruces,43
19837,416600,44081642,447849909,cruces,49
19838,416600,44081689,447850289,cruces,49
19839,416800,44045826,447814726,cruces,2
19840,416800,44045826,447814726,cruces,2
19841,416800,44035895,447815898,cruces,14
19842,416800,44025261,447817373,cruces,28
19843,416900,44566147,447625022,cruces,2
19844,416900,44572980,447629197,cruces,12
19845,416900,44589224,447639098,cruces,34
19846,417000,43744506,447341202,cruces,2
19847,417000,43739046,447345534,cruces,8
19848,417100,43814650,448151190,cruces,2
19849,417100,43807821,448138869,cruces,20
19850,417100,43807803,448138868,cruces,20
19851,417200,43952085,446696625,cruces,2
19852,417200,43952153,446687725,cruces,8
19853,417200,43952153,446687725,cruces,8
19854,417200,43951614,446674510,cruces,22
19855,417200,43951258,446672900,cruces,24
19856,417200,43950514,446663510,cruces,38
19857,417200,43949824,446655622,cruces,50
19858,417200,43949567,446651800,cruces,54
19859,417200,43949151,446644513,cruces,58
19860,417200,43948906,446638889,cruces,66
19861,417200,43948906,446638889,cruces,66
19862,417300,43949151,446644513,cruces,1
19863,417300,43944668,446644612,cruces,5
19864,417500,43944127,447170208,cruces,2
19865,417500,43941627,447160368,cruces,10
19866,417500,43941120,447157565,cruces,12
19867,417500,43940186,447151088,cruces,18
19868,417600,44500624,447706106,cruces,2
19869,417600,44498714,447700996,cruces,2
19870,417600,44500624,447706106,cruces,2
19871,417600,44500624,447706106,cruces,2
19872,417600,44503171,447716240,cruces,2
19873,417600,44517943,447738242,cruces,26
19874,417600,44523167,447746622,cruces,32
19875,417600,44526226,447751598,cruces,40
19876,417600,44530027,447757755,cruces,42
19877,417600,44530027,447757755,cruces,42
19878,417700,44384777,447172444,cruces,2
19879,417700,44379621,447159467,cruces,34
19880,417800,44004420,447851297,cruces,2
19881,417800,43989576,447841990,cruces,28
19882,417800,43989576,447841990,cruces,28
19883,417850,44041072,447541903,cruces,1
19884,417850,44040291,447539453,cruces,1
19885,417850,44039197,447540420,cruces,1
19886,417900,44186802,447882411,cruces,1
19887,417900,44186045,447883236,cruces,3
19888,417900,44186095,447887054,cruces,3
19889,417900,44186899,447896739,cruces,11
19890,417900,44188111,447912782,cruces,21
19891,417900,44189371,447925209,cruces,35
19892,417900,44189138,447936370,cruces,37
19893,417900,44185395,447945478,cruces,41
19894,417900,44185404,447947186,cruces,41
19895,417900,44186516,447961318,cruces,49
19896,418000,44386691,447637904,cruces,1
19897,418000,44393811,447637895,cruces,5
19898,418100,44054271,447894921,cruces,1
19899,418100,44048014,447903257,cruces,9
19900,418100,44043582,447908937,cruces,13
19901,418100,44043537,447909598,cruces,15
19902,418100,44041930,447913215,cruces,17
19903,418100,44040864,447916330,cruces,25
19904,418100,44039734,447919277,cruces,35
19905,418100,44038384,447922915,cruces,41
19906,418400,43900296,448086350,cruces,14
19907,418400,43893430,448084609,cruces,14
19908,418400,43913419,448076826,cruces,20
19909,418400,43913419,448076826,cruces,20
19910,418400,43916891,448094838,cruces,28
19911,418400,43916891,448094838,cruces,28
19912,418500,44424170,447942755,cruces,5
19913,418500,44415219,447950672,cruces,15
19914,418900,43862791,447394046,cruces,2
19915,418900,43862791,447394046,cruces,2
19916,418900,43862791,447394046,cruces,2
19917,418900,43852797,447392747,cruces,20
19918,418900,43849464,447392256,cruces,26
19919,418900,43844810,447391570,cruces,30
19920,418900,43834736,447390095,cruces,44
19921,418900,43828754,447389188,cruces,48
19922,418900,43823594,447387463,cruces,58
19923,418900,43816044,447381706,cruces,70
19924,418900,43816044,447381706,cruces,70
19925,418900,43816044,447381706,cruces,70
19926,418900,43817391,447382734,cruces,70
19927,419000,44252557,447294252,cruces,2
19928,419000,44252557,447294252,cruces,2
19929,419000,44259501,447304757,cruces,12
19930,419000,44266517,447315452,cruces,22
19931,419000,44273657,447326422,cruces,38
19932,419000,44281551,447337973,cruces,46
19933,419000,44283499,447341607,cruces,48
19934,419000,44287685,447348211,cruces,54
19935,419000,44290089,447351591,cruces,56
19936,419000,44292248,447354829,cruces,62
19937,419000,44293716,447357689,cruces,64
19938,419000,44293976,447357708,cruces,64
19939,419000,44295888,447360929,cruces,68
19940,419000,44297463,447364524,cruces,72
19941,419000,44298770,447368284,cruces,76
19942,419000,44299659,447372018,cruces,80
19943,419000,44300506,447372076,cruces,82
19944,419000,44298272,447376303,cruces,84
19945,419000,44300834,447377409,cruces,84
19946,419000,44304468,447379839,cruces,84
19947,419100,44210074,447343591,cruces,19
19948,419200,44117333,447217193,cruces,1
19949,419200,44117333,447217193,cruces,1
19950,419200,44122083,447216823,cruces,5
19951,419200,44131069,447215986,cruces,13
19952,419200,44150788,447214500,cruces,31
19953,419300,43959487,447719190,cruces,1
19954,419300,43966854,447718656,cruces,7
19955,419300,43976987,447722223,cruces,13
19956,419300,43994620,447734251,cruces,25
19957,419600,44039678,447726136,cruces,2
19958,419600,44034292,447727298,cruces,2
19959,419600,44039849,447727593,cruces,2
19960,419600,44032909,447729953,cruces,4
19961,419700,43907088,447746369,cruces,2
19962,419700,43907088,447746369,cruces,2
19963,419700,43906494,447753349,cruces,6
19964,419700,43909445,447763873,cruces,10
19965,419700,43910022,447764814,cruces,10
19966,419700,43909445,447763873,cruces,10
19967,419700,43914657,447771703,cruces,12
19968,419700,43920168,447778214,cruces,16
19969,419700,43921152,447779691,cruces,18
19970,419700,43925888,447786009,cruces,20
19971,419700,43934246,447801963,cruces,26
19972,419700,43935298,447804250,cruces,26
19973,419700,43935298,447804250,cruces,26
19974,419700,43978208,447825615,cruces,52
19975,419700,43982714,447827047,cruces,54
19976,419900,44352735,447166121,cruces,34
19977,420000,43795255,447234330,cruces,2
19978,420000,43789298,447228298,cruces,16
19979,420400,43703053,447091939,cruces,1
19980,420400,43703053,447091939,cruces,1
19981,420400,43694054,447094353,cruces,13
19982,420400,43686552,447096235,cruces,21
19983,420400,43681300,447099355,cruces,25
19984,420500,44033562,447388271,cruces,1
19985,420500,44033677,447388318,cruces,1
19986,420500,44028853,447386316,cruces,5
19987,420500,44024346,447384949,cruces,13
19988,420500,44009049,447369940,cruces,27
19989,420500,44009049,447369940,cruces,27
19990,420500,44010179,447387758,cruces,27
19991,420500,44012062,447379403,cruces,27
19992,420500,44010179,447387758,cruces,27
19993,420500,44009110,447379782,cruces,27
19994,420500,44009688,447369633,cruces,27
19995,420500,43999996,447378318,cruces,27
19996,420500,44010179,447387758,cruces,27
19997,420500,44005299,447375860,cruces,27
19998,420600,43673337,447091197,cruces,1
19999,420600,43683152,447086292,cruces,19
20000,420650,45117872,448078770,cruces,10
20001,420750,44888010,447280191,cruces,2
20002,420750,44894621,447278268,cruces,12
20003,420800,44728305,447531054,cruces,2
20004,420800,44730255,447528865,cruces,4
20005,420800,44734094,447521843,cruces,8
20006,420800,44734094,447521843,cruces,8
20007,420800,44731923,447525843,cruces,8
20008,420800,44731303,447526966,cruces,8
20009,421000,44376033,447952621,cruces,2
20010,421000,44396725,447964074,cruces,16
20011,421050,44828103,447581918,cruces,3
20012,421050,44835264,447583126,cruces,3
20013,421050,44842142,447584285,cruces,9
20014,421050,44861733,447587531,cruces,25
20015,421050,44876735,447590024,cruces,37
20016,421050,44886285,447591632,cruces,41
20017,421050,44895781,447593233,cruces,43
20018,421050,44905372,447594869,cruces,43
20019,421200,44356087,447155293,cruces,21
20020,421200,44348884,447139182,cruces,45
20021,421200,44348884,447139182,cruces,45
20022,421400,43772565,447125041,cruces,2
20023,421400,43767227,447119011,cruces,10
20024,421700,44216735,446742224,cruces,5
20025,421700,44214979,446747965,cruces,9
20026,421700,44213865,446753315,cruces,9
20027,422000,44630453,447621681,cruces,1
20028,422000,44649396,447632015,cruces,11
20029,422000,44673248,447636774,cruces,27
20030,422000,44695703,447645673,cruces,33
20031,422000,44705661,447649997,cruces,35
20032,422000,44724235,447657411,cruces,45
20033,422000,44732696,447661733,cruces,49
20034,422000,44742386,447666683,cruces,51
20035,422000,44752129,447671588,cruces,55
20036,422000,44774901,447682813,cruces,63
20037,422000,44784000,447686533,cruces,85
20038,422000,44791351,447689538,cruces,91
20039,422000,44798877,447692614,cruces,99
20040,422000,44798877,447692614,cruces,99
20041,422200,44383958,447307969,cruces,1
20042,422200,44386174,447306593,cruces,1
20043,422200,44390653,447304872,cruces,7
20044,422200,44392409,447304385,cruces,9
20045,422200,44398526,447302939,cruces,19
20046,422200,44402622,447292579,cruces,21
20047,422200,44402622,447292579,cruces,21
20048,422200,44408430,447301257,cruces,21
20049,422200,44408599,447301938,cruces,21
20050,422200,44404597,447307203,cruces,21
20051,422600,44216240,447313867,cruces,2
20052,422600,44215685,447317365,cruces,2
20053,422600,44213807,447326285,cruces,4
20054,422600,44212121,447333224,cruces,10
20055,422600,44210491,447341304,cruces,18
20056,422600,44210074,447343591,cruces,20
20057,422600,44209162,447347705,cruces,24
20058,422600,44206399,447355966,cruces,28
20059,422700,43918353,447250650,cruces,3
20060,422700,43918353,447250650,cruces,3
20061,422700,43907649,447247645,cruces,5
20062,422700,43904674,447241958,cruces,9
20063,422700,43904674,447241958,cruces,9
20064,422900,44462066,447850338,cruces,1
20065,422900,44462066,447850338,cruces,1
20066,422900,44480776,447863279,cruces,13
20067,422900,44492159,447871221,cruces,27
20068,422900,44493543,447872187,cruces,29
20069,423100,44147995,447118970,cruces,2
20070,423100,44147995,447118970,cruces,2
20071,423100,44135340,447115221,cruces,6
20072,423100,44134897,447115221,cruces,6
20073,423100,44127407,447114991,cruces,10
20074,423100,44131409,447115080,cruces,10
20075,423100,44125763,447115327,cruces,18
20076,423100,44117367,447124916,cruces,36
20077,423100,44129337,447127655,cruces,44
20078,423200,43967768,447733469,cruces,1
20079,423200,43967768,447733469,cruces,1
20080,423200,43953833,447734437,cruces,5
20081,423200,43944726,447734880,cruces,11
20082,423200,43911650,447736675,cruces,25
20083,423300,44436027,447108642,cruces,3
20084,423300,44437195,447111707,cruces,3
20085,423300,44443502,447113641,cruces,11
20086,423300,44449906,447111492,cruces,15
20087,423400,45171848,447726765,cruces,22
20088,423400,45180804,447726598,cruces,32
20089,423400,45189730,447726276,cruces,46
20090,423400,45198833,447725956,cruces,54
20091,423400,45207826,447725616,cruces,64
20092,423400,45217086,447725308,cruces,72
20093,423400,45235381,447724682,cruces,86
20094,423500,44058392,447086373,cruces,12
20095,423700,43814378,447071797,cruces,1
20096,423700,43815722,447070893,cruces,1
20097,423700,43805824,447073210,cruces,15
20098,423700,43798685,447078953,cruces,27
20099,423700,43798685,447078953,cruces,27
20100,423700,43798685,447078953,cruces,27
20101,423700,43792159,447076972,cruces,37
20102,423700,43792159,447076972,cruces,37
20103,423800,43889390,448154523,cruces,2
20104,423800,43888901,448160959,cruces,6
20105,423800,43888482,448166537,cruces,10
20106,423800,43888179,448170639,cruces,16
20107,423800,43887970,448173584,cruces,16
20108,423800,43887646,448179341,cruces,22
20109,423900,44378422,447594492,cruces,1
